"weight";"lat";"lon"
"1";"35.006";"-119.378"
"1";"35.006";"-119.208"
"1";"35.006";"-119.079"
"1";"35.006";"-118.979"
"1";"35.006";"-118.908"
"1";"35.006";"-118.719"
"1";"35.006";"-118.658"
"1";"35.006";"-118.639"
"1";"35.006";"-118.539"
"1";"34.995";"-119.369"
"1";"34.995";"-118.679"
"1";"34.995";"-118.479"
"1";"34.986";"-118.969"
"1";"34.986";"-118.649"
"1";"34.986";"-118.469"
"1";"34.976";"-118.889"
"1";"34.976";"-118.859"
"1";"34.966";"-118.859"
"1";"34.966";"-118.649"
"1";"34.966";"-118.479"
"1";"34.955";"-118.859"
"1";"34.955";"-118.679"
"1";"34.946";"-119.009"
"1";"34.946";"-118.679"
"1";"34.936";"-118.919"
"1";"34.936";"-118.869"
"1";"34.936";"-118.649"
"1";"34.936";"-118.569"
"1";"34.925";"-119.359"
"1";"34.925";"-118.649"
"1";"34.916";"-119.309"
"1";"34.916";"-118.939"
"1";"34.916";"-118.569"
"1";"34.906";"-119.259"
"1";"34.896";"-118.979"
"1";"34.896";"-118.759"
"1";"34.896";"-118.539"
"1";"34.885";"-119.259"
"1";"34.876";"-118.809"
"1";"34.876";"-118.539"
"1";"34.876";"-118.429"
"1";"34.866";"-119.238"
"1";"34.866";"-118.738"
"1";"34.866";"-118.518"
"1";"34.855";"-118.919"
"1";"34.855";"-118.449"
"1";"34.846";"-118.848"
"1";"34.846";"-118.789"
"1";"34.836";"-118.819"
"1";"34.836";"-118.518"
"1";"34.826";"-118.829"
"1";"34.815";"-119.378"
"1";"34.815";"-119.249"
"1";"34.815";"-118.679"
"1";"34.815";"-118.399"
"1";"34.806";"-118.958"
"1";"34.806";"-118.829"
"1";"34.806";"-118.768"
"1";"34.806";"-118.749"
"1";"34.806";"-118.408"
"1";"34.796";"-118.479"
"1";"34.786";"-119.279"
"1";"34.786";"-118.889"
"1";"34.786";"-118.829"
"1";"34.786";"-118.469"
"1";"34.766";"-118.738"
"1";"34.766";"-118.699"
"1";"34.756";"-118.429"
"1";"34.756";"-118.369"
"1";"34.745";"-119.179"
"1";"34.736";"-119.189"
"1";"34.736";"-119.009"
"1";"34.716";"-118.988"
"1";"34.716";"-118.749"
"1";"34.705";"-119.169"
"1";"34.696";"-118.369"
"1";"34.686";"-118.679"
"1";"34.675";"-118.348"
"1";"34.656";"-119.348"
"1";"34.656";"-119.208"
"1";"34.656";"-118.958"
"1";"34.656";"-118.798"
"1";"34.656";"-118.658"
"1";"34.656";"-118.389"
"1";"34.646";"-119.109"
"1";"34.646";"-118.889"
"1";"34.635";"-118.859"
"1";"34.626";"-119.119"
"1";"34.626";"-118.908"
"1";"34.626";"-118.729"
"1";"34.616";"-119.119"
"1";"34.616";"-118.829"
"1";"34.616";"-118.639"
"1";"34.616";"-118.619"
"1";"34.616";"-118.589"
"1";"34.616";"-118.348"
"1";"34.616";"-118.289"
"1";"34.605";"-119.119"
"1";"34.605";"-119.059"
"1";"34.605";"-118.988"
"1";"34.605";"-118.819"
"1";"34.605";"-118.619"
"1";"34.596";"-119.048"
"1";"34.596";"-118.238"
"1";"34.586";"-119.059"
"1";"34.586";"-119.039"
"1";"34.586";"-118.469"
"1";"34.586";"-118.329"
"1";"34.576";"-119.109"
"1";"34.576";"-118.969"
"1";"34.576";"-118.829"
"1";"34.576";"-118.609"
"1";"34.576";"-118.598"
"1";"34.576";"-118.298"
"1";"34.565";"-118.309"
"1";"34.565";"-118.289"
"1";"34.565";"-118.238"
"1";"34.556";"-118.899"
"1";"34.556";"-118.889"
"1";"34.546";"-118.859"
"1";"34.546";"-118.589"
"1";"34.546";"-118.289"
"1";"34.546";"-118.268"
"1";"34.536";"-118.649"
"1";"34.536";"-118.378"
"1";"34.536";"-118.289"
"1";"34.516";"-119.089"
"1";"34.516";"-118.768"
"1";"34.516";"-118.298"
"1";"34.516";"-118.268"
"1";"34.516";"-118.229"
"1";"34.516";"-118.208"
"1";"34.506";"-118.839"
"1";"34.506";"-118.359"
"1";"34.506";"-118.339"
"1";"34.506";"-118.319"
"1";"34.506";"-118.249"
"1";"34.495";"-119.009"
"1";"34.495";"-118.339"
"1";"34.486";"-119.109"
"1";"34.486";"-119.079"
"1";"34.486";"-118.979"
"1";"34.486";"-118.908"
"1";"34.486";"-118.169"
"1";"34.476";"-119.098"
"1";"34.476";"-118.829"
"1";"34.476";"-118.179"
"1";"34.466";"-119.009"
"1";"34.466";"-118.759"
"1";"34.455";"-119.048"
"1";"34.455";"-118.298"
"1";"34.455";"-118.098"
"1";"34.455";"-118.069"
"1";"34.446";"-118.169"
"1";"34.446";"-118.089"
"1";"34.436";"-118.908"
"1";"34.436";"-118.169"
"1";"34.425";"-119.029"
"1";"34.425";"-118.899"
"1";"34.425";"-118.719"
"1";"34.416";"-118.798"
"1";"34.416";"-118.768"
"1";"34.416";"-118.149"
"1";"34.406";"-118.798"
"1";"34.406";"-118.768"
"1";"34.406";"-118.158"
"1";"34.406";"-118.139"
"1";"34.396";"-118.819"
"1";"34.396";"-118.348"
"1";"34.396";"-118.249"
"1";"34.396";"-118.189"
"1";"34.396";"-118.149"
"1";"34.385";"-118.359"
"1";"34.385";"-118.339"
"1";"34.376";"-118.199"
"1";"34.355";"-118.219"
"1";"34.346";"-118.958"
"1";"34.346";"-118.949"
"1";"34.336";"-118.289"
"1";"34.326";"-118.309"
"1";"34.326";"-118.289"
"1";"34.326";"-118.238"
"1";"34.315";"-118.929"
"1";"34.315";"-118.279"
"1";"34.315";"-118.139"
"1";"34.306";"-118.319"
"1";"34.296";"-118.298"
"1";"34.286";"-118.889"
"1";"34.286";"-118.199"
"1";"34.275";"-118.259"
"1";"34.266";"-118.249"
"1";"34.256";"-118.899"
"1";"34.256";"-118.829"
"1";"34.256";"-118.268"
"1";"34.245";"-118.139"
"1";"34.236";"-118.889"
"1";"34.236";"-118.848"
"1";"34.226";"-118.919"
"1";"34.226";"-118.819"
"1";"34.226";"-118.268"
"1";"34.226";"-117.958"
"1";"34.216";"-118.809"
"1";"34.216";"-118.798"
"1";"34.205";"-118.759"
"1";"34.205";"-118.268"
"1";"34.205";"-117.999"
"1";"34.186";"-118.279"
"1";"34.186";"-118.029"
"1";"34.156";"-118.179"
"1";"34.156";"-118.079"
"1";"34.156";"-117.738"
"1";"34.146";"-118.699"
"1";"34.135";"-118.708"
"1";"34.135";"-118.699"
"1";"34.135";"-118.158"
"1";"34.126";"-118.889"
"1";"34.126";"-118.309"
"1";"34.126";"-118.199"
"1";"34.116";"-118.098"
"1";"34.105";"-118.869"
"1";"34.105";"-118.189"
"1";"34.096";"-117.899"
"1";"34.086";"-118.839"
"1";"34.086";"-117.979"
"1";"34.076";"-119.048"
"1";"34.076";"-119.029"
"1";"34.076";"-118.768"
"1";"34.065";"-118.889"
"1";"34.056";"-119.109"
"1";"34.056";"-118.919"
"1";"34.056";"-118.779"
"1";"34.056";"-118.708"
"1";"34.056";"-118.699"
"1";"34.046";"-119.009"
"1";"34.046";"-118.969"
"1";"34.046";"-118.958"
"1";"34.046";"-118.098"
"1";"34.036";"-118.949"
"1";"34.036";"-118.719"
"1";"34.036";"-118.708"
"1";"34.036";"-118.179"
"1";"34.025";"-118.098"
"1";"34.016";"-119.679"
"1";"34.016";"-119.089"
"1";"34.016";"-118.878"
"1";"34.006";"-118.979"
"1";"34.006";"-118.579"
"1";"33.995";"-119.119"
"1";"33.995";"-118.789"
"1";"33.995";"-118.628"
"1";"33.986";"-119.598"
"1";"33.986";"-119.229"
"1";"33.986";"-117.589"
"1";"33.976";"-119.518"
"1";"33.976";"-119.298"
"1";"33.976";"-119.208"
"1";"33.976";"-118.729"
"1";"33.976";"-118.708"
"1";"33.976";"-118.679"
"1";"33.976";"-118.609"
"1";"33.976";"-118.329"
"1";"33.966";"-118.639"
"1";"33.966";"-118.139"
"1";"33.966";"-118.009"
"1";"33.955";"-119.518"
"1";"33.946";"-119.249"
"1";"33.946";"-119.089"
"1";"33.946";"-118.119"
"1";"33.936";"-118.319"
"1";"33.936";"-118.189"
"1";"33.936";"-118.059"
"1";"33.925";"-119.229"
"1";"33.925";"-119.169"
"1";"33.925";"-119.128"
"1";"33.925";"-119.079"
"1";"33.916";"-119.018"
"1";"33.916";"-118.109"
"1";"33.916";"-118.048"
"1";"33.906";"-119.098"
"1";"33.906";"-119.039"
"1";"33.906";"-118.149"
"1";"33.896";"-119.169"
"1";"33.896";"-119.149"
"1";"33.896";"-119.128"
"1";"33.896";"-119.119"
"1";"33.896";"-118.819"
"1";"33.885";"-118.449"
"1";"33.885";"-117.999"
"1";"33.876";"-119.268"
"1";"33.876";"-119.259"
"1";"33.876";"-119.238"
"1";"33.876";"-119.029"
"1";"33.876";"-119.018"
"1";"33.876";"-118.949"
"1";"33.876";"-117.798"
"1";"33.866";"-119.089"
"1";"33.866";"-118.869"
"1";"33.866";"-118.439"
"1";"33.855";"-119.039"
"1";"33.855";"-118.878"
"1";"33.855";"-118.819"
"1";"33.855";"-118.419"
"1";"33.855";"-118.169"
"1";"33.846";"-119.309"
"1";"33.846";"-118.899"
"1";"33.836";"-119.079"
"1";"33.836";"-118.929"
"1";"33.836";"-118.069"
"1";"33.826";"-119.079"
"1";"33.826";"-118.449"
"1";"33.815";"-119.889"
"1";"33.815";"-118.859"
"1";"33.815";"-118.458"
"1";"33.796";"-118.969"
"1";"33.796";"-118.458"
"1";"33.786";"-118.999"
"1";"33.786";"-118.559"
"1";"33.775";"-118.759"
"1";"33.775";"-118.619"
"1";"33.766";"-119.319"
"1";"33.766";"-118.958"
"1";"33.766";"-118.789"
"1";"33.766";"-118.738"
"1";"33.766";"-118.548"
"1";"33.756";"-118.869"
"1";"33.756";"-118.399"
"1";"33.745";"-119.479"
"1";"33.745";"-118.829"
"1";"33.745";"-118.149"
"1";"33.745";"-118.079"
"1";"33.745";"-117.949"
"1";"33.736";"-118.859"
"1";"33.736";"-118.649"
"1";"33.736";"-118.069"
"1";"33.726";"-118.958"
"1";"33.726";"-118.899"
"1";"33.726";"-118.759"
"1";"33.726";"-117.929"
"1";"33.716";"-118.529"
"1";"33.716";"-118.419"
"1";"33.716";"-118.119"
"1";"33.716";"-117.859"
"1";"33.705";"-118.449"
"1";"33.705";"-117.899"
"1";"33.705";"-117.729"
"1";"33.696";"-117.708"
"1";"33.686";"-119.189"
"1";"33.686";"-118.378"
"1";"33.686";"-117.999"
"1";"33.675";"-118.949"
"1";"33.675";"-118.859"
"1";"33.675";"-118.399"
"1";"33.666";"-118.039"
"1";"33.666";"-117.979"
"1";"33.656";"-118.139"
"1";"33.656";"-117.889"
"1";"33.656";"-117.738"
"1";"33.646";"-119.229"
"1";"33.646";"-117.969"
"1";"33.635";"-119.189"
"1";"33.635";"-118.899"
"1";"33.635";"-118.119"
"1";"33.635";"-117.939"
"1";"33.626";"-119.208"
"1";"33.626";"-119.199"
"1";"33.626";"-119.069"
"1";"33.616";"-117.929"
"1";"33.616";"-117.848"
"1";"33.605";"-118.348"
"1";"33.605";"-118.098"
"1";"33.596";"-118.589"
"1";"33.596";"-118.348"
"1";"33.586";"-119.089"
"1";"33.556";"-118.309"
"1";"33.556";"-118.119"
"1";"33.546";"-118.219"
"1";"33.525";"-119.319"
"1";"33.525";"-118.009"
"1";"33.516";"-118.199"
"1";"33.516";"-118.139"
"1";"33.506";"-118.079"
"1";"33.506";"-118.009"
"1";"33.495";"-119.158"
"1";"33.495";"-118.499"
"1";"33.495";"-118.199"
"1";"33.486";"-118.119"
"1";"33.486";"-118.109"
"1";"33.486";"-118.098"
"1";"33.466";"-118.048"
"1";"33.455";"-118.208"
"1";"33.455";"-118.048"
"1";"33.425";"-118.249"
"1";"33.406";"-118.079"
"1";"33.406";"-118.048"
"1";"33.385";"-118.189"
"1";"33.385";"-118.128"
"1";"33.376";"-118.179"
"1";"33.366";"-118.169"
"1";"33.366";"-118.089"
"1";"33.366";"-118.079"
"1";"33.366";"-118.039"
"1";"33.355";"-118.128"
"1";"33.346";"-118.208"
"1";"33.346";"-118.048"
"1";"33.326";"-118.098"
"1";"33.315";"-118.219"
"1";"33.306";"-118.089"
"1";"33.306";"-118.079"
"1";"33.296";"-118.139"
"1";"33.245";"-118.048"
"1";"33.126";"-118.109"
"1";"32.716";"-117.798"
"1";"36.656";"-119.719"
"1";"36.275";"-119.529"
"1";"36.226";"-119.609"
"1";"36.166";"-119.609"
"1";"36.146";"-119.609"
"1";"36.126";"-119.609"
"1";"36.116";"-119.609"
"1";"36.076";"-120.039"
"1";"36.056";"-119.609"
"1";"36.036";"-119.999"
"1";"35.966";"-118.878"
"1";"35.936";"-119.369"
"1";"35.925";"-119.279"
"1";"35.916";"-119.359"
"1";"35.906";"-120.069"
"1";"35.906";"-119.619"
"1";"35.796";"-119.439"
"1";"35.796";"-119.069"
"1";"35.775";"-119.229"
"1";"35.756";"-120.169"
"1";"35.756";"-119.319"
"1";"35.756";"-118.798"
"1";"35.716";"-119.768"
"1";"35.705";"-119.139"
"1";"35.705";"-119.119"
"1";"35.686";"-119.419"
"1";"35.686";"-119.119"
"1";"35.686";"-118.579"
"1";"35.675";"-119.098"
"1";"35.675";"-118.708"
"1";"35.666";"-119.899"
"1";"35.656";"-119.829"
"1";"35.646";"-119.708"
"1";"35.646";"-119.048"
"1";"35.646";"-118.899"
"1";"35.635";"-120.089"
"1";"35.635";"-119.848"
"1";"35.635";"-119.098"
"1";"35.635";"-118.889"
"1";"35.635";"-118.699"
"1";"35.626";"-119.289"
"1";"35.626";"-119.089"
"1";"35.616";"-119.458"
"1";"35.616";"-119.098"
"1";"35.616";"-118.889"
"1";"35.596";"-119.949"
"1";"35.596";"-119.639"
"1";"35.596";"-119.139"
"1";"35.596";"-118.809"
"1";"35.586";"-119.939"
"1";"35.586";"-119.289"
"1";"35.576";"-119.389"
"1";"35.576";"-119.268"
"1";"35.576";"-119.059"
"1";"35.576";"-119.018"
"1";"35.565";"-119.839"
"1";"35.565";"-119.119"
"1";"35.565";"-119.018"
"1";"35.556";"-119.929"
"1";"35.556";"-119.268"
"1";"35.556";"-118.929"
"1";"35.546";"-119.109"
"1";"35.546";"-118.649"
"1";"35.536";"-120.029"
"1";"35.536";"-119.949"
"1";"35.536";"-119.829"
"1";"35.525";"-120.009"
"1";"35.525";"-119.819"
"1";"35.525";"-119.658"
"1";"35.516";"-119.979"
"1";"35.516";"-119.249"
"1";"35.516";"-119.018"
"1";"35.516";"-118.979"
"1";"35.516";"-118.819"
"1";"35.506";"-119.908"
"1";"35.506";"-118.819"
"1";"35.506";"-118.669"
"1";"35.495";"-119.679"
"1";"35.495";"-119.329"
"1";"35.495";"-118.988"
"1";"35.495";"-118.969"
"1";"35.495";"-118.949"
"1";"35.495";"-118.798"
"1";"35.495";"-118.669"
"1";"35.486";"-119.119"
"1";"35.486";"-119.039"
"1";"35.486";"-118.999"
"1";"35.486";"-118.958"
"1";"35.486";"-118.869"
"1";"35.486";"-118.859"
"1";"35.476";"-119.319"
"1";"35.476";"-119.289"
"1";"35.466";"-118.859"
"1";"35.455";"-118.939"
"1";"35.455";"-118.639"
"1";"35.446";"-118.779"
"1";"35.446";"-118.768"
"1";"35.436";"-119.809"
"1";"35.436";"-119.559"
"1";"35.436";"-119.229"
"1";"35.436";"-119.059"
"1";"35.436";"-118.969"
"1";"35.436";"-118.579"
"1";"35.425";"-119.929"
"1";"35.425";"-119.029"
"1";"35.425";"-118.759"
"1";"35.425";"-118.649"
"1";"35.416";"-119.919"
"1";"35.416";"-119.539"
"1";"35.416";"-119.249"
"1";"35.416";"-118.708"
"1";"35.416";"-118.649"
"1";"35.406";"-118.969"
"1";"35.406";"-118.899"
"1";"35.406";"-118.768"
"1";"35.396";"-119.759"
"1";"35.396";"-119.699"
"1";"35.396";"-119.539"
"1";"35.396";"-119.229"
"1";"35.396";"-119.069"
"1";"35.396";"-118.969"
"1";"35.396";"-118.779"
"1";"35.396";"-118.729"
"1";"35.396";"-118.619"
"1";"35.396";"-118.548"
"1";"35.385";"-119.749"
"1";"35.385";"-119.649"
"1";"35.385";"-119.639"
"1";"35.385";"-119.208"
"1";"35.385";"-119.029"
"1";"35.385";"-118.759"
"1";"35.385";"-118.539"
"1";"35.376";"-119.658"
"1";"35.376";"-119.098"
"1";"35.376";"-118.798"
"1";"35.376";"-118.639"
"1";"35.366";"-119.809"
"1";"35.366";"-119.649"
"1";"35.366";"-119.598"
"1";"35.366";"-119.569"
"1";"35.366";"-119.189"
"1";"35.366";"-119.098"
"1";"35.355";"-119.719"
"1";"35.355";"-119.268"
"1";"35.355";"-119.208"
"1";"35.355";"-119.048"
"1";"35.355";"-118.988"
"1";"35.346";"-119.759"
"1";"35.346";"-119.619"
"1";"35.346";"-119.598"
"1";"35.346";"-119.548"
"1";"35.336";"-119.499"
"1";"35.336";"-118.958"
"1";"35.336";"-118.939"
"1";"35.336";"-118.819"
"1";"35.336";"-118.789"
"1";"35.326";"-119.509"
"1";"35.326";"-119.488"
"1";"35.326";"-119.208"
"1";"35.326";"-119.128"
"1";"35.326";"-118.908"
"1";"35.326";"-118.839"
"1";"35.326";"-118.759"
"1";"35.326";"-118.719"
"1";"35.326";"-118.628"
"1";"35.315";"-119.699"
"1";"35.315";"-119.219"
"1";"35.315";"-119.199"
"1";"35.315";"-118.939"
"1";"35.315";"-118.919"
"1";"35.315";"-118.878"
"1";"35.315";"-118.839"
"1";"35.315";"-118.829"
"1";"35.315";"-118.708"
"1";"35.306";"-119.089"
"1";"35.306";"-119.079"
"1";"35.306";"-118.929"
"1";"35.306";"-118.719"
"1";"35.296";"-119.658"
"1";"35.296";"-119.488"
"1";"35.296";"-119.199"
"1";"35.296";"-119.189"
"1";"35.296";"-119.119"
"1";"35.296";"-119.089"
"1";"35.296";"-119.069"
"1";"35.296";"-118.958"
"1";"35.296";"-118.759"
"1";"35.286";"-119.598"
"1";"35.286";"-118.979"
"1";"35.286";"-118.829"
"1";"35.286";"-118.809"
"1";"35.286";"-118.759"
"1";"35.275";"-119.009"
"1";"35.275";"-118.908"
"1";"35.275";"-118.869"
"1";"35.266";"-119.669"
"1";"35.266";"-119.649"
"1";"35.266";"-119.439"
"1";"35.266";"-119.179"
"1";"35.266";"-118.969"
"1";"35.266";"-118.939"
"1";"35.266";"-118.869"
"1";"35.266";"-118.859"
"1";"35.266";"-118.798"
"1";"35.266";"-118.789"
"1";"35.256";"-119.119"
"1";"35.256";"-119.048"
"1";"35.256";"-118.749"
"1";"35.256";"-118.729"
"1";"35.256";"-118.539"
"1";"35.245";"-119.579"
"1";"35.245";"-119.119"
"1";"35.245";"-119.109"
"1";"35.245";"-118.899"
"1";"35.245";"-118.869"
"1";"35.245";"-118.809"
"1";"35.245";"-118.699"
"1";"35.236";"-119.679"
"1";"35.236";"-119.488"
"1";"35.236";"-119.109"
"1";"35.236";"-119.048"
"1";"35.236";"-118.988"
"1";"35.236";"-118.899"
"1";"35.236";"-118.719"
"1";"35.236";"-118.679"
"1";"35.226";"-118.869"
"1";"35.226";"-118.798"
"1";"35.226";"-118.738"
"1";"35.226";"-118.669"
"1";"35.226";"-118.609"
"1";"35.226";"-118.548"
"1";"35.216";"-119.469"
"1";"35.216";"-118.929"
"1";"35.216";"-118.919"
"1";"35.205";"-119.749"
"1";"35.205";"-119.128"
"1";"35.205";"-119.098"
"1";"35.205";"-118.848"
"1";"35.205";"-118.749"
"1";"35.205";"-118.559"
"1";"35.196";"-119.589"
"1";"35.196";"-119.488"
"1";"35.186";"-119.548"
"1";"35.186";"-118.848"
"1";"35.186";"-118.829"
"1";"35.186";"-118.699"
"1";"35.186";"-118.609"
"1";"35.186";"-118.518"
"1";"35.175";"-119.738"
"1";"35.175";"-119.619"
"1";"35.175";"-118.889"
"1";"35.166";"-119.449"
"1";"35.166";"-119.199"
"1";"35.166";"-119.098"
"1";"35.166";"-118.878"
"1";"35.166";"-118.819"
"1";"35.156";"-119.449"
"1";"35.156";"-118.889"
"1";"35.156";"-118.759"
"1";"35.156";"-118.499"
"1";"35.146";"-119.559"
"1";"35.146";"-119.179"
"1";"35.146";"-119.158"
"1";"35.146";"-118.979"
"1";"35.146";"-118.848"
"1";"35.146";"-118.809"
"1";"35.146";"-118.589"
"1";"35.146";"-118.509"
"1";"35.146";"-118.499"
"1";"35.135";"-119.499"
"1";"35.135";"-118.649"
"1";"35.135";"-118.609"
"1";"35.126";"-119.109"
"1";"35.126";"-118.988"
"1";"35.126";"-118.979"
"1";"35.126";"-118.939"
"1";"35.126";"-118.908"
"1";"35.126";"-118.889"
"1";"35.126";"-118.628"
"1";"35.126";"-118.619"
"1";"35.116";"-119.389"
"1";"35.116";"-119.298"
"1";"35.116";"-119.029"
"1";"35.116";"-118.929"
"1";"35.116";"-118.859"
"1";"35.116";"-118.839"
"1";"35.116";"-118.829"
"1";"35.116";"-118.789"
"1";"35.116";"-118.779"
"1";"35.116";"-118.598"
"1";"35.105";"-119.669"
"1";"35.105";"-118.839"
"1";"35.105";"-118.719"
"1";"35.105";"-118.619"
"1";"35.105";"-118.518"
"1";"35.096";"-119.658"
"1";"35.096";"-119.119"
"1";"35.096";"-118.878"
"1";"35.096";"-118.719"
"1";"35.096";"-118.569"
"1";"35.096";"-118.548"
"1";"35.086";"-119.279"
"1";"35.086";"-118.949"
"1";"35.086";"-118.848"
"1";"35.086";"-118.809"
"1";"35.076";"-119.639"
"1";"35.076";"-119.598"
"1";"35.076";"-119.439"
"1";"35.076";"-119.359"
"1";"35.076";"-119.029"
"1";"35.076";"-118.869"
"1";"35.076";"-118.609"
"1";"35.065";"-119.048"
"1";"35.065";"-118.949"
"1";"35.065";"-118.809"
"1";"35.065";"-118.589"
"1";"35.065";"-118.559"
"1";"35.056";"-119.598"
"1";"35.056";"-119.469"
"1";"35.056";"-119.039"
"1";"35.056";"-118.859"
"1";"35.046";"-119.109"
"1";"35.046";"-118.809"
"1";"35.046";"-118.789"
"1";"35.046";"-118.759"
"1";"35.046";"-118.729"
"1";"35.046";"-118.509"
"1";"35.036";"-119.449"
"1";"35.036";"-118.848"
"1";"35.036";"-118.729"
"1";"35.036";"-118.518"
"1";"35.025";"-119.229"
"1";"35.025";"-118.848"
"1";"35.016";"-119.579"
"1";"35.016";"-119.389"
"1";"35.016";"-119.378"
"1";"35.016";"-119.219"
"1";"35.016";"-118.969"
"1";"35.016";"-118.908"
"1";"35.016";"-118.829"
"1";"35.006";"-118.848"
"1";"35.006";"-118.689"
"1";"34.995";"-118.939"
"1";"34.995";"-118.819"
"1";"34.995";"-118.628"
"1";"34.986";"-119.359"
"1";"34.986";"-119.018"
"1";"34.986";"-118.878"
"1";"34.966";"-118.979"
"1";"34.966";"-118.969"
"1";"34.966";"-118.889"
"1";"34.955";"-119.499"
"1";"34.955";"-118.908"
"1";"34.955";"-118.878"
"1";"34.946";"-119.048"
"1";"34.946";"-118.699"
"1";"34.936";"-119.509"
"1";"34.936";"-119.158"
"1";"34.936";"-118.969"
"1";"34.936";"-118.798"
"1";"34.925";"-119.268"
"1";"34.925";"-118.949"
"1";"34.925";"-118.889"
"1";"34.925";"-118.829"
"1";"34.916";"-118.958"
"1";"34.916";"-118.749"
"1";"34.906";"-119.339"
"1";"34.906";"-118.449"
"1";"34.896";"-119.249"
"1";"34.896";"-119.128"
"1";"34.896";"-119.018"
"1";"34.896";"-118.939"
"1";"34.896";"-118.859"
"1";"34.896";"-118.798"
"1";"34.885";"-119.329"
"1";"34.885";"-119.119"
"1";"34.885";"-118.899"
"1";"34.876";"-119.119"
"1";"34.876";"-118.929"
"1";"34.876";"-118.869"
"1";"34.876";"-118.749"
"1";"34.876";"-118.658"
"1";"34.866";"-118.809"
"1";"34.866";"-118.798"
"1";"34.866";"-118.749"
"1";"34.866";"-118.439"
"1";"34.855";"-118.999"
"1";"34.855";"-118.628"
"1";"34.855";"-118.389"
"1";"34.846";"-119.259"
"1";"34.846";"-119.238"
"1";"34.846";"-118.999"
"1";"34.846";"-118.479"
"1";"34.836";"-119.219"
"1";"34.836";"-119.098"
"1";"34.836";"-118.889"
"1";"34.836";"-118.839"
"1";"34.836";"-118.689"
"1";"34.836";"-118.408"
"1";"34.826";"-119.249"
"1";"34.826";"-118.848"
"1";"34.826";"-118.759"
"1";"34.826";"-118.639"
"1";"34.826";"-118.518"
"1";"34.815";"-119.238"
"1";"34.815";"-118.829"
"1";"34.815";"-118.809"
"1";"34.815";"-118.419"
"1";"34.815";"-118.408"
"1";"34.806";"-118.929"
"1";"34.806";"-118.779"
"1";"34.796";"-119.289"
"1";"34.796";"-119.249"
"1";"34.796";"-119.059"
"1";"34.796";"-118.829"
"1";"34.796";"-118.658"
"1";"34.786";"-119.048"
"1";"34.786";"-118.759"
"1";"34.786";"-118.719"
"1";"34.786";"-118.408"
"1";"34.775";"-119.039"
"1";"34.775";"-118.819"
"1";"34.775";"-118.779"
"1";"34.775";"-118.429"
"1";"34.775";"-118.408"
"1";"34.766";"-119.348"
"1";"34.766";"-119.208"
"1";"34.766";"-118.939"
"1";"34.766";"-118.779"
"1";"34.766";"-118.449"
"1";"34.766";"-118.378"
"1";"34.756";"-119.219"
"1";"34.756";"-118.419"
"1";"34.745";"-118.908"
"1";"34.745";"-118.779"
"1";"34.745";"-118.429"
"1";"34.745";"-118.408"
"1";"34.736";"-118.658"
"1";"34.716";"-119.189"
"1";"34.716";"-118.848"
"1";"34.716";"-118.439"
"1";"34.716";"-118.378"
"1";"34.705";"-119.408"
"1";"34.705";"-119.179"
"1";"34.705";"-118.848"
"1";"34.705";"-118.609"
"1";"34.696";"-119.128"
"1";"34.686";"-118.408"
"1";"34.675";"-119.369"
"1";"34.675";"-118.819"
"1";"34.666";"-119.359"
"1";"34.666";"-118.819"
"1";"34.656";"-119.339"
"1";"34.656";"-118.649"
"1";"34.656";"-118.419"
"1";"34.656";"-118.369"
"1";"34.646";"-118.949"
"1";"34.646";"-118.378"
"1";"34.646";"-118.359"
"1";"34.635";"-119.259"
"1";"34.635";"-119.189"
"1";"34.635";"-118.929"
"1";"34.635";"-118.839"
"1";"34.635";"-118.809"
"1";"34.635";"-118.639"
"1";"34.635";"-118.359"
"1";"34.626";"-119.179"
"1";"34.626";"-118.839"
"1";"34.626";"-118.579"
"1";"34.616";"-119.298"
"1";"34.616";"-118.949"
"1";"34.616";"-118.419"
"1";"34.605";"-118.979"
"1";"34.605";"-118.649"
"1";"34.596";"-119.179"
"1";"34.596";"-119.109"
"1";"34.596";"-118.919"
"1";"34.596";"-118.809"
"1";"34.596";"-118.768"
"1";"34.596";"-118.628"
"1";"34.596";"-118.348"
"1";"34.586";"-119.158"
"1";"34.586";"-119.149"
"1";"34.586";"-119.119"
"1";"34.586";"-119.029"
"1";"34.586";"-118.999"
"1";"34.586";"-118.369"
"1";"34.586";"-118.259"
"1";"34.576";"-119.149"
"1";"34.576";"-119.098"
"1";"34.576";"-118.958"
"1";"34.576";"-118.878"
"1";"34.576";"-118.238"
"1";"34.565";"-118.999"
"1";"34.565";"-118.919"
"1";"34.556";"-119.029"
"1";"34.556";"-118.458"
"1";"34.556";"-118.298"
"1";"34.556";"-118.279"
"1";"34.556";"-118.219"
"1";"34.546";"-119.128"
"1";"34.546";"-118.889"
"1";"34.546";"-118.579"
"1";"34.546";"-118.339"
"1";"34.546";"-118.249"
"1";"34.546";"-118.238"
"1";"34.536";"-118.848"
"1";"34.525";"-119.079"
"1";"34.525";"-118.859"
"1";"34.525";"-118.779"
"1";"34.525";"-118.768"
"1";"34.525";"-118.319"
"1";"34.525";"-118.238"
"1";"34.516";"-118.958"
"1";"34.516";"-118.219"
"1";"34.506";"-118.919"
"1";"34.506";"-118.569"
"1";"34.506";"-118.348"
"1";"34.506";"-118.279"
"1";"34.506";"-118.179"
